cds	logFC.constDiff	adj.P.Val.constDiff	logFC.weevilInd_Q903	adj.P.Val.weevilInd_Q903	set	UniProtKB.AC	evalue	Description	tax_id	Taxonomy	GO
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123030_c1_g1_i1:1-396(+)	-0.396358788407934	0.380106649029372	-2.30143993761547	8.1524711490275e-05	4	D5ABI5	4.6e-87	Fn3_like domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0004553; GO:0005975
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123030_c1_g1_i3:1-1386(+)	-0.493886131737735	0.27402336106193	-2.04700754266473	0.00017922882824146	4	D5ABI5	0	Fn3_like domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0004553; GO:0005975
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123030_c1_g1_i4:1-618(+)	-0.789103164291163	0.118591310768452	-2.05079851398086	0.000799797140970564	4	A0A4U5QU77	4.59e-80	Putative beta-D-xylosidase 7 OS=Populus alba OX=43335 GN=D5086_0000062320 PE=4 SV=1	43335	Viridiplantae	GO:0004553; GO:0005975
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123031_c0_g1_i3:313-2913(-)	-2.03606209500473	0.00909953634502146	0.478628238776897	0.463375371160695	2	A0A0D6QYD1	0	Smr domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123033_c2_g1_i13:3-962(+)	5.58232435266839	0.000104497782458023	0.663331009245646	0.724229879722542	1	B8LS43	2.01e-76	AAA domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0043531
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123038_c0_g2_i1:1-312(-)	-6.23346184040709	2.91398300482494e-07	-3.34235220896839	7.12031955897026e-05	8	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123038_c1_g1_i2:2-1195(+)	-1.07594004402939	0.122968463686597	-2.18631424360591	0.00517144148176031	4	B8LR16	9.68e-86	NB-ARC domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0043531
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123038_c1_g2_i1:3-800(+)	-3.55816776240617	1.46818539789121e-05	-3.06324886335008	0.00012999626181352	8	B8LR16	3.46e-52	NB-ARC domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0043531
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123049_c2_g2_i2:238-681(-)	-0.454297041539535	0.661308658900081	-3.35998936999864	0.00396347187369375	4	A9NUM5	7.58e-87	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123049_c2_g5_i1:3-362(-)	2.69982763443465	0.21622607127155	5.27181853763938	0.00418095185943707	3	A9NU86	9.87e-78	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123049_c2_g5_i10:275-1138(-)	-0.851170924284607	0.22610943755369	-2.73369122605307	0.00038957960879868	4	A9NZX6	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123049_c2_g5_i4:238-984(-)	0.946836884110203	0.0598648939992095	-5.60558587164021	8.5516591059416e-06	4	A9NMZ3	7.26e-166	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123049_c2_g5_i6:318-1184(-)	3.83617661687698	0.000124494945055838	4.49684751539663	0.000157086758223391	5	A9NZX6	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123051_c1_g1_i3:293-1234(-)	-0.61345960212048	0.631315503874694	-2.72145361201	0.0270956225756177	4	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123052_c0_g2_i1:367-2169(+)	2.19239542292562	0.0321738046855096	-0.93957145911622	0.396972921672364	1	B8LRY9	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0005507; GO:0016491
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123053_c0_g3_i3:405-1823(-)	6.84873467977711	1.62086928281443e-06	0.663331009245649	0.699583294044978	1	D5ABU5	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123058_c0_g1_i1:770-1399(+)	-5.34663251152293	0.00100985356866719	-1.93321181559777	0.0919823089051743	2	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123058_c0_g1_i2:770-1327(+)	4.6392321409237	0.000251772054176391	0.663331009245647	0.686067807497369	1	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123058_c0_g1_i3:770-1423(+)	-4.42372321153514	0.00461767232869451	-2.14026031273343	0.0694097389835586	2	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123059_c1_g1_i1:1-360(+)	-0.747976340765449	0.423264696334238	-2.05330806783286	0.018477132258137	4	A0A1S3XC91	2.04e-50	callose synthase 5-like OS=Nicotiana tabacum OX=4097 GN=LOC107763546 PE=4 SV=1	4097	Viridiplantae	GO:0000148; GO:0003843; GO:0006075
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123059_c6_g2_i2:2-2560(+)	-0.579644766703529	0.581900051817354	-2.9285607295239	0.0323755976962862	4	A0A2G5DYP7	0	FKS1_dom1 domain-containing protein OS=Aquilegia coerulea OX=218851 GN=AQUCO_01400908v1 PE=4 SV=1	218851	Viridiplantae	GO:0000148; GO:0016021; GO:0003843; GO:0006075
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123059_c6_g2_i7:2-2509(+)	-0.855869198920725	0.396710671924838	-3.17133561674944	0.0142750920508122	4	A0A200PY64	0	Glycosyl transferase OS=Macleaya cordata OX=56857 GN=BVC80_733g45 PE=4 SV=1	56857	Viridiplantae	GO:0000148; GO:0016021; GO:0003843; GO:0006075
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123060_c1_g1_i4:3-2642(+)	3.95883153119425	0.0267420552766752	1.34150364287906	0.467284853260067	1	A0A0D2AFI1	0	Uncharacterized protein OS=Exophiala oligosperma OX=215243 GN=PV06_08743 PE=4 SV=1	215243	Fungi	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123067_c0_g1_i1:3-299(+)	-3.33756198792114	0.0809463056616861	2.99383592841444	0.00306872483280195	3	A0A2H3X903	2.96e-26	uncharacterized protein LOC103699888 OS=Phoenix dactylifera OX=42345 GN=LOC103699888 PE=4 SV=1	42345	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123067_c0_g2_i10:3-836(+)	-0.153963530365638	0.931114816947379	3.31170399135228	0.00127903692429561	3	A0A1U8AFI5	8.33e-39	uncharacterized protein LOC104602432 OS=Nelumbo nucifera OX=4432 GN=LOC104602432 PE=4 SV=1	4432	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123067_c0_g2_i2:163-489(-)	-0.032940121061084	0.988563321379336	2.38235720561406	0.0369283251933077	3	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123067_c0_g2_i6:503-811(+)	-0.125257502416357	0.95560817598198	3.22662042047591	0.00505382766764449	3	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123067_c0_g2_i9:248-664(+)	-4.18496482552633	0.0065552896161197	4.33726261914124	0.000186522519423899	6	A0A1Q3AZZ9	3.11e-38	DUF4219 domain-containing protein/UBN2 domain-containing protein OS=Cephalotus follicularis OX=3775 GN=CFOL_v3_04817 PE=4 SV=1	3775	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123069_c0_g1_i1:132-1088(-)	-2.09314609112898	0.503312922205009	4.99569632649615	0.0249653946652268	3	A0A074WJ57	0	Inositol oxygenase 1 OS=Aureobasidium namibiae CBS 147.97 OX=1043004 GN=M436DRAFT_82339 PE=4 SV=1	1043004	Fungi	GO:0005737; GO:0050113; GO:0005506; GO:0019310
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123069_c0_g1_i2:132-1085(-)	-0.411120389432053	0.93437953854051	5.40557908434855	0.0233549289892935	3	A0A074WJ57	3.6e-177	Inositol oxygenase 1 OS=Aureobasidium namibiae CBS 147.97 OX=1043004 GN=M436DRAFT_82339 PE=4 SV=1	1043004	Fungi	GO:0005737; GO:0050113; GO:0005506; GO:0019310
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123070_c0_g1_i1:741-4532(-)	0.000311015327639974	0.999663878184235	-2.41906817664463	0.0078464473510602	4	A0A1U8AUI0	3.56e-85	golgin subfamily A member 6-like protein 22 isoform X2 OS=Nelumbo nucifera OX=4432 GN=LOC104604045 PE=4 SV=1	4432	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123071_c2_g1_i1:2-877(+)	4.79509328068478	0.00320166349021788	-0.99637103149376	0.708008150585214	1	A0A0K0M729	1.99e-86	LRK1 OS=Pinus tabuliformis OX=88731 PE=2 SV=1	88731	Viridiplantae	GO:0016021; GO:0005524; GO:0004672
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123071_c3_g1_i1:2-343(+)	2.75951873844225	0.00972076318237452	-0.727881597394053	0.577414884123739	1	B8LLS6	1.48e-47	Malectin_like domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123071_c4_g1_i7:117-1325(+)	4.49890114774098	0.000187962542203058	0.663331009245646	0.695179493573745	1	A0A0K0M729	1.33e-113	LRK1 OS=Pinus tabuliformis OX=88731 PE=2 SV=1	88731	Viridiplantae	GO:0016021; GO:0005524; GO:0004672
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123071_c4_g2_i1:2-1084(+)	0.612148480355983	0.541263306389567	-2.72117265185887	0.0139446320133857	4	A0A0K0M729	2.33e-128	LRK1 OS=Pinus tabuliformis OX=88731 PE=2 SV=1	88731	Viridiplantae	GO:0016021; GO:0005524; GO:0004672
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123071_c4_g2_i2:2-1054(+)	-0.511852494354948	0.587036212139245	-2.86116746362396	0.00621641583082467	4	A0A0K0M729	1.53e-124	LRK1 OS=Pinus tabuliformis OX=88731 PE=2 SV=1	88731	Viridiplantae	GO:0016021; GO:0005524; GO:0004672
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123075_c3_g2_i1:2-391(+)	4.07319754513619	0.00602738114013142	0.330484877499101	0.878315614682233	1	B8LLC6	8.99e-65	PPR_long domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123076_c6_g2_i1:3-392(-)	-8.57781891168402	4.41268223286943e-09	-0.376225410717006	0.179712282196089	2	C0PT78	9.81e-82	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0005783; GO:0016021; GO:0005509; GO:0051082; GO:0006457
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123085_c0_g1_i1:109-1662(-)	-1.83146538336753	0.0859539492455127	-3.88106093392664	0.00161824864920259	4	B8LS43	8.06e-137	AAA domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0043531
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c4_g4_i2:167-478(-)	1.4883833471809	0.0307084248219614	-2.48478407416276	0.00573732011066992	4	D5A960	9.39e-31	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g10_i1:2-328(+)	4.07859785011087	4.54433727556663e-06	-2.1696023692024	0.0298347622549821	7	D5AB91	1.69e-50	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g13_i1:1-354(+)	7.135481439137	1.09753395386017e-07	-0.0280729966008108	0.986214516239107	1	D5AB91	2.78e-29	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g13_i12:1-303(+)	5.76485313796954	1.30469783671949e-06	-0.262307384115045	0.856821810734435	1	H9X442	9.41e-25	Uncharacterized protein (Fragment) OS=Pinus taeda OX=3352 GN=0_9135_02 PE=4 SV=1	3352	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g13_i13:1-360(+)	3.00278844477165	0.000453774467102871	-0.562076258186965	0.622678822543792	1	D5AB91	1.98e-34	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g13_i18:3-551(+)	5.00959994564589	5.88564759472918e-05	0.217721301894788	0.898688861743192	1	D5AB91	1.24e-66	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g13_i2:1-366(+)	6.45299572287956	1.18801452119101e-07	0.663331009245646	0.607158191654059	1	D5AB91	8.41e-36	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g13_i5:3-467(+)	6.62689190633677	6.93561603740365e-09	0.663331009245648	0.526273965994771	1	D5AB91	6.7e-56	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g13_i8:3-572(+)	6.63332700193238	1.01677093653955e-05	0.663331009245648	0.72983586075614	1	D5AB91	1.18e-65	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g19_i1:52-357(-)	-5.01713037278965	1.11832959044318e-05	-1.37221446312403	0.0113995787459785	2	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g1_i1:2-340(+)	2.80278283856211	0.000480472757746785	0.0363967555052194	0.976827808701021	1	D5AB91	1.09e-50	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123090_c5_g7_i1:2-328(+)	-6.02187607237089	9.85312930663229e-06	-2.05682723905883	0.0074114038775835	8	D5AB91	4.93e-51	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123091_c6_g10_i2:1-480(+)	-0.0579601026819801	0.980133434610778	2.75046761336192	0.0182213883493801	3	A9P1W7	8.52e-80	RING-type domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123091_c6_g10_i5:2-382(+)	-0.535971486585092	0.782822765389396	2.59710974367839	0.0237102408398336	3	A9P1W7	4.6e-58	RING-type domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123091_c6_g10_i7:3-329(+)	-5.01491337856648	0.0053933929973391	1.54643634031502	0.117940990338285	2	A9P1W7	3.07e-51	RING-type domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123091_c6_g10_i9:54-431(+)	4.21842262909923	0.0282248354016768	1.62514397396157	0.535213746492215	1	A9P1W7	3.52e-50	RING-type domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123093_c0_g1_i3:288-710(-)	-3.48442342949269	0.00589997082516887	-0.421464453962142	0.651794117729627	2	A0A1U7ZYQ0	5.89e-29	uncharacterized protein LOC104599019 isoform X1 OS=Nelumbo nucifera OX=4432 GN=LOC104599019 PE=4 SV=1	4432	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123095_c7_g1_i10:146-526(-)	-0.052752478420033	0.965549373569996	-3.1074650429586	0.000494266247748373	4	D5ADH9	2.3e-76	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0003824
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123095_c7_g1_i8:2-733(-)	0.033388494095673	0.978346124437129	-2.74157579520389	0.00171432508336169	4	D5ABX8	9.65e-166	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021; GO:0003824
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123097_c1_g2_i4:89-850(+)	-7.70794223040673	6.530554949114e-08	-2.13251164953656	0.000634886172895632	8	A9NVW4	1.91e-55	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123097_c1_g2_i6:89-1156(+)	-8.66073667171423	1.14355954894881e-07	-6.18517899921285	6.50168362433354e-06	8	A9NVW4	1.93e-96	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123105_c1_g2_i1:172-528(-)	-2.58366790654454	0.0306982483104772	1.46628087092805	0.0530717604617851	2	NA	NA	NA	NA	NA	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123106_c0_g1_i1:683-3718(-)	-0.738867128392518	0.131635310831463	-2.98580067114217	8.37705681073868e-05	4	A0A1U8A6S3	3.26e-168	protein SMAX1-LIKE 3-like OS=Nelumbo nucifera OX=4432 GN=LOC104601366 PE=4 SV=1	4432	Viridiplantae	GO:0019538
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123107_c0_g8_i1:2-469(+)	3.76648245163912	7.21336548688099e-05	-1.81760593167326	0.124063038706747	1	B8LR27	1.14e-102	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016788
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123108_c7_g2_i1:142-1242(-)	3.54172312449658	0.0400792927129451	3.96477921252974	0.0189363260528909	5	A0A0D6QVZ1	3.06e-124	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae	GO:0005618; GO:0005199
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123108_c7_g2_i3:142-1290(-)	2.71155117632505	0.104298294876357	3.74891398560961	0.0188168245973934	3	A0A0D6QVZ1	3.63e-131	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae	GO:0005618; GO:0005199
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123113_c1_g1_i1:3-1613(+)	-6.05176755891441	4.2576406270415e-07	-1.31567121179254	0.0279159494168899	2	Q8L8J1	0	TIR/NBS (Fragment) OS=Pinus taeda OX=3352 PE=2 SV=1	3352	Viridiplantae	GO:0043531; GO:0007165
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123116_c10_g1_i1:71-2050(-)	-1.90071162554286	0.387542603897376	2.64681236210751	0.0382501369699564	3	A0A1S3XY37	0	LRR receptor-like serine/threonine-protein kinase GSO1 OS=Nicotiana tabacum OX=4097 GN=LOC107770022 PE=4 SV=1	4097	Viridiplantae	GO:0016301
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123116_c10_g1_i18:328-2520(-)	-0.473401059138941	0.536834567400161	-2.32593076019039	0.00202830827950267	4	A0A2I4EIA0	0	probable LRR receptor-like serine/threonine-protein kinase At1g34110 OS=Juglans regia OX=51240 GN=LOC108989821 PE=4 SV=1	51240	Viridiplantae	GO:0016301
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123116_c10_g1_i3:328-1341(-)	-1.11864713377925	0.286120253822551	-4.00640623372728	0.0152752631896228	4	A0A5C7HJ79	9.39e-104	LRRNT_2 domain-containing protein OS=Acer yangbiense OX=1000413 GN=EZV62_017735 PE=4 SV=1	1000413	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123116_c10_g1_i9:2-1405(-)	-8.04209106257809	0.014750698461467	2.01475975479089	0.0475045163051853	6	A0A2I4EIA0	1.39e-130	probable LRR receptor-like serine/threonine-protein kinase At1g34110 OS=Juglans regia OX=51240 GN=LOC108989821 PE=4 SV=1	51240	Viridiplantae	GO:0016301
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123117_c0_g1_i11:1-759(+)	3.11862404341617	1.55843460958196e-06	-1.80130938163721	0.0304978915432524	1	A9NSS9	4.93e-153	C1_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123117_c0_g1_i2:1-768(+)	4.68963953582092	2.90950225717914e-08	0.313965710303652	0.700417695065188	1	A9NSS9	2.02e-160	C1_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123117_c0_g1_i7:1-375(+)	9.06389667419765	1.62498754676449e-06	0.662200267974733	0.783405458355325	1	A9NW33	1.08e-78	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123117_c0_g1_i8:198-920(+)	6.96565747514539	0.00186492204362908	-0.145422923982823	0.969323697774155	1	A9NW33	5.53e-145	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123117_c0_g1_i9:198-929(+)	-1.83397646222663	0.00454512560867493	-4.78105231442222	0.00023242690901457	4	A9NSS9	5.75e-143	C1_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	NA
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123118_c0_g1_i12:1638-7136(-)	-9.17069167767945	0.00109724624056092	-0.194047530980773	0.928113646102477	2	W1NPC3	7.9e-158	Uncharacterized protein OS=Amborella trichopoda OX=13333 GN=AMTR_s00173p00060580 PE=4 SV=1	13333	Viridiplantae	GO:0046872
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123118_c0_g1_i3:1638-7112(-)	3.67907917131108	0.0366097912777288	-0.789823320547344	0.696388839040973	1	A0A4S8IG99	0	Uncharacterized protein OS=Musa balbisiana OX=52838 GN=C4D60_Mb09t14130 PE=4 SV=1	52838	Viridiplantae	GO:0046872
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123118_c0_g1_i5:1638-5924(-)	-8.56348540849451	0.00378086785857338	-1.80863481061872	0.168189872830344	2	A0A4S8IG99	0	Uncharacterized protein OS=Musa balbisiana OX=52838 GN=C4D60_Mb09t14130 PE=4 SV=1	52838	Viridiplantae	GO:0046872
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123119_c1_g1_i3:3-1223(-)	-3.56872915466444	0.00404058111622638	-3.57808806288729	0.00179811062576171	8	B8LKI8	4.82e-95	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021; GO:0005525; GO:0016787; GO:0006629
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123119_c1_g1_i5:3-2213(-)	8.40507354432129	2.38451663624864e-09	0.663331009245649	0.60800598098279	1	B8LKI8	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021; GO:0005525; GO:0016787; GO:0006629
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123119_c1_g1_i7:3-1727(-)	-6.10388566835429	4.13973133289539e-06	-2.58529511687681	0.00191087048749415	8	B8LKI8	8.03e-139	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae	GO:0016021; GO:0005525; GO:0016787; GO:0006629
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123122_c1_g1_i1:338-2353(-)	-1.09441967946255	0.0872538047328662	-2.18267658267733	0.00479974667006508	4	A0A200QYK4	0	STAS domain OS=Macleaya cordata OX=56857 GN=BVC80_9035g67 PE=3 SV=1	56857	Viridiplantae	GO:0016021; GO:0008271
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN123122_c1_g1_i3:339-1940(-)	-0.32613121596278	0.769283292694831	-2.07376699903758	0.020900797579132	4	A0A200QYK4	0	STAS domain OS=Macleaya cordata OX=56857 GN=BVC80_9035g67 PE=3 SV=1	56857	Viridiplantae	GO:0016021; GO:0008271
