qseqid	sseqid	evalue	salltitles	tax_id	taxonomy
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121962_c0_g1_i4:196-1524(+)	C0PQB8	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121962_c0_g1_i5:1-360(+)	A9P0V2	1.34e-70	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121962_c0_g1_i6:3-416(+)	C0PQB8	1.09e-89	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121964_c0_g1_i2:63-1715(-)	A0A200QQ37	5.92e-172	Leucine-rich repeat OS=Macleaya cordata OX=56857 GN=BVC80_9013g21 PE=4 SV=1	56857	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121972_c3_g13_i3:2-508(-)	A9NK88	1.6e-98	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121973_c1_g4_i1:18-440(+)	A0A2P6NPX7	1.52e-82	Uncharacterized protein OS=Planoprotostelium fungivorum OX=1890364 GN=PROFUN_06080 PE=3 SV=1	1890364	Evosea
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121977_c8_g1_i1:102-641(-)	A0A177FAF7	1.09e-111	60S ribosomal protein L12 OS=Fonsecaea monophora OX=254056 GN=AYO21_05492 PE=3 SV=1	254056	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121977_c8_g3_i14:60-557(-)	R7Z128	2.96e-111	60S ribosomal protein L12 OS=Coniosporium apollinis (strain CBS 100218) OX=1168221 GN=W97_07407 PE=3 SV=1	1168221	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121982_c0_g2_i2:320-1807(-)	D5AE65	1.38e-146	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121982_c0_g2_i3:305-1792(-)	D5AE65	6.26e-146	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121984_c0_g1_i2:2-1579(+)	A0A177EU77	0	Glutamate decarboxylase OS=Fonsecaea monophora OX=254056 GN=AYO21_10326 PE=3 SV=1	254056	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121987_c1_g2_i7:441-1682(-)	A0A059AK22	1.64e-84	Uncharacterized protein OS=Eucalyptus grandis OX=71139 GN=EUGRSUZ_I00176 PE=4 SV=1	71139	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121987_c1_g3_i2:429-833(-)	A0A1Y1UX66	1.54e-27	L domain-like protein (Fragment) OS=Piromyces finnis OX=1754191 GN=BCR36DRAFT_306307 PE=4 SV=1	1754191	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121987_c3_g1_i1:2-991(+)	C0PTA1	1.93e-65	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121988_c2_g1_i2:2-1423(+)	D5ACC7	3.14e-77	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121988_c2_g1_i5:2-1393(+)	D5ACC7	1.29e-80	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121988_c2_g1_i6:1-1176(+)	D5ACC7	2.1e-83	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121988_c3_g1_i12:3-1763(+)	A9NVW4	1.01e-150	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121988_c3_g1_i17:3-1826(+)	A9NVW4	6.03e-144	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121988_c3_g1_i6:3-1724(+)	A9NVW4	9.47e-150	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121988_c3_g1_i7:3-1706(+)	A9NVW4	5.75e-149	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121989_c0_g1_i1:484-2232(-)	B8LL75	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121989_c0_g3_i4:598-1695(-)	B8LL75	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121994_c3_g1_i1:1-555(+)	B8LR79	4.37e-95	Glycosyltransferase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN121997_c2_g2_i1:1-645(+)	A0A2P6MPB7	1.19e-70	Putative 60S ribosomal protein L23 OS=Planoprotostelium fungivorum OX=1890364 GN=PROFUN_02560 PE=3 SV=1	1890364	Evosea
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122001_c0_g1_i1:2-748(-)	D4N2S4	3.24e-175	1-aminocyclopropane-1-carboxylate oxidase 1 OS=Pinus taeda OX=3352 GN=ACO1 PE=3 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122001_c0_g3_i1:404-1474(-)	B8LQ40	0	Fe2OG dioxygenase domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122001_c0_g7_i1:445-789(-)	D4N2S4	2.56e-58	1-aminocyclopropane-1-carboxylate oxidase 1 OS=Pinus taeda OX=3352 GN=ACO1 PE=3 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122002_c1_g1_i2:364-2157(-)	A0A0D6RAC4	0	Fn3_like domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122002_c1_g1_i4:3-305(-)	A0A0C9RT06	3.39e-52	TSA: Wollemia nobilis Ref_Wollemi_Transcript_14266_2795 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122002_c1_g1_i8:363-1886(-)	A0A0D6RAC4	0	Fn3_like domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122007_c0_g1_i3:356-3145(+)	A0A5B7B8Y2	0	RCK N-terminal domain-containing protein OS=Davidia involucrata OX=16924 GN=Din_034778 PE=4 SV=1	16924	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122007_c0_g1_i4:219-2738(+)	A0A5B7B8Y2	0	RCK N-terminal domain-containing protein OS=Davidia involucrata OX=16924 GN=Din_034778 PE=4 SV=1	16924	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122007_c0_g1_i6:353-3142(+)	A0A5B7B8Y2	0	RCK N-terminal domain-containing protein OS=Davidia involucrata OX=16924 GN=Din_034778 PE=4 SV=1	16924	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122008_c4_g2_i7:273-1061(+)	B8LRB7	4.44e-90	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122012_c2_g5_i1:1-348(-)	C0PQE2	9.32e-40	TIR domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122012_c2_g5_i8:2-793(-)	A0A5B9ZTT0	5.99e-86	Putative TIR-NBS-LRR protein OS=Pinus monticola OX=3345 GN=TNL2 PE=2 SV=1	3345	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122020_c10_g1_i1:1-918(-)	B8LLJ0	5.03e-73	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122027_c4_g5_i1:2-670(-)	A0A1J3ITD3	4.75e-46	Uncharacterized protein (Fragment) OS=Noccaea caerulescens OX=107243 GN=MP_TR7932_c1_g1_i1_g.24971 PE=4 SV=1	107243	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122028_c3_g1_i2:259-1182(-)	A0A0D6QTZ7	2.51e-50	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122028_c5_g7_i2:1-309(-)	A0A0D6QTZ7	1.77e-27	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122032_c0_g1_i1:2-832(+)	Q6WE63	1.08e-54	Putative NBS-LRR protein GM09 (Fragment) OS=Pinus monticola OX=3345 GN=RGA PE=4 SV=1	3345	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122032_c0_g1_i3:2-793(+)	Q6WE63	5.64e-55	Putative NBS-LRR protein GM09 (Fragment) OS=Pinus monticola OX=3345 GN=RGA PE=4 SV=1	3345	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g11_i12:3-500(-)	B8LLA8	1.08e-78	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g11_i19:1-405(-)	C0PTA1	2.91e-66	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g11_i2:3-590(-)	C0PTA1	1.1e-77	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g11_i6:3-380(-)	B8LLA8	1.59e-69	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g11_i8:2-325(-)	B8LLA8	3.91e-63	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g5_i4:3-527(-)	C0PTA1	3.17e-74	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g7_i10:3-443(-)	B8LLA8	1.69e-48	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g7_i11:1-399(-)	B8LLA8	4.21e-77	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122034_c1_g7_i3:1-354(-)	B8LLA8	4.67e-51	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122036_c1_g2_i2:1-543(-)	A0A5J4XF96	5.45e-127	Beta-tubulin OS=Trebouxia sp. A1-2 OX=2608996 GN=FRX49_08114 PE=4 SV=1	2608996	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122039_c3_g1_i1:3-872(+)	B8LQX6	2.88e-59	LRRNT_2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122044_c2_g1_i2:163-663(+)	B8LLR9	4.6e-43	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122044_c2_g1_i3:163-780(+)	B8LLR9	1.82e-69	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122044_c2_g8_i5:2-649(+)	B8LLR9	7.55e-119	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122047_c1_g1_i1:210-1259(+)	W2RS03	0	Uncharacterized protein OS=Cyphellophora europaea CBS 101466 OX=1220924 GN=HMPREF1541_06543 PE=4 SV=1	1220924	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122047_c2_g1_i7:104-1150(+)	A0A074XF06	0	Meiotic expression up-regulated protein 14 OS=Aureobasidium pullulans EXF-150 OX=1043002 GN=M438DRAFT_346096 PE=4 SV=1	1043002	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122047_c2_g1_i9:38-637(+)	A0A0N0NLY3	1.95e-137	Sphingolipid long chain base-responsive protein PIL1 OS=Phialophora attae OX=1664694 GN=AB675_3444 PE=4 SV=1	1664694	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122050_c0_g1_i1:355-1650(-)	K4ADA7	7.28e-53	TF-B3 domain-containing protein OS=Setaria italica OX=4555 PE=4 SV=1	4555	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122055_c2_g2_i1:3-365(+)	A0A4U5PKX9	1.28e-48	Glutamine amidotransferase class-I domain-containing family protein OS=Populus alba OX=43335 GN=D5086_0000215230 PE=4 SV=1	43335	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122055_c2_g5_i1:3-1529(+)	A0A2C9VMH1	1.59e-86	Glutamine amidotransferase type-1 domain-containing protein OS=Manihot esculenta OX=3983 GN=MANES_06G032600 PE=4 SV=1	3983	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122055_c2_g5_i3:3-947(+)	A0A2C9VMH1	1.5e-89	Glutamine amidotransferase type-1 domain-containing protein OS=Manihot esculenta OX=3983 GN=MANES_06G032600 PE=4 SV=1	3983	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122055_c2_g8_i1:3-305(+)	A0A2C9VMH1	4.47e-48	Glutamine amidotransferase type-1 domain-containing protein OS=Manihot esculenta OX=3983 GN=MANES_06G032600 PE=4 SV=1	3983	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122056_c1_g1_i1:2-355(-)	A9NQB7	4.72e-74	Aldo_ket_red domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122056_c1_g2_i1:2-343(-)	A9NQB7	6.03e-75	Aldo_ket_red domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122056_c4_g1_i1:1-330(-)	A9NVA1	1.07e-72	Aldo_ket_red domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122056_c5_g3_i10:51-929(+)	A9NVA1	0	Aldo_ket_red domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122056_c5_g3_i5:3-470(+)	A9NQB7	1.88e-93	Aldo_ket_red domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122056_c5_g3_i7:250-1302(+)	A9NVA1	0	Aldo_ket_red domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122056_c5_g3_i8:1-687(+)	A9NPE7	2.54e-154	Aldo_ket_red domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122057_c3_g2_i1:400-1281(-)	B8LNH5	4.85e-81	BHLH domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122057_c3_g2_i6:147-926(-)	B8LNH5	8.15e-62	BHLH domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122060_c0_g1_i5:835-1677(-)	A0A2I0JFP0	1.02e-77	CMP/dCMP-type deaminase domain-containing protein OS=Punica granatum OX=22663 GN=CRG98_024533 PE=4 SV=1	22663	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122069_c3_g1_i1:3-1313(-)	A0A072PRF7	0	Carboxypeptidase OS=Exophiala aquamarina CBS 119918 OX=1182545 GN=A1O9_00428 PE=3 SV=1	1182545	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122069_c4_g4_i1:152-1315(-)	A0A4S9RW95	0	Carboxypeptidase OS=Aureobasidium pullulans OX=5580 GN=D6C92_01154 PE=3 SV=1	5580	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122070_c0_g1_i2:380-2284(-)	A0A0D6R0L3	0	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=3 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122070_c0_g1_i5:289-1272(-)	A0A0C9S7F3	0	TSA: Wollemia nobilis Ref_Wollemi_Transcript_13773_2205 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=3 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122071_c1_g12_i3:2-586(-)	D5AC01	2.7e-78	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122078_c6_g1_i1:1-351(+)	B8LPA0	6.25e-37	Peroxidase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122078_c7_g13_i1:2-637(-)	B8LPA0	1.41e-152	Peroxidase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122078_c7_g13_i2:2-340(-)	B8LPA0	3.8e-69	Peroxidase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122078_c7_g2_i1:1-483(-)	B8LPA0	5.83e-98	Peroxidase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122078_c7_g2_i2:1-459(-)	B8LPA0	4.17e-102	Peroxidase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122078_c7_g4_i5:1-459(-)	B8LPA0	3.24e-106	Peroxidase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122078_c7_g6_i1:1-483(-)	B8LPA0	7.52e-94	Peroxidase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122079_c2_g1_i3:54-641(-)	D5AC01	7.54e-121	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122079_c3_g2_i4:2-415(+)	B8LRB7	4.46e-41	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122080_c6_g8_i4:1-687(-)	Q8L8J1	6.25e-63	TIR/NBS (Fragment) OS=Pinus taeda OX=3352 PE=2 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122080_c6_g8_i5:270-797(-)	E9NZS7	9.86e-31	Putative truncated TIR-NBS-LRR protein OS=Pinus monticola OX=3345 GN=TNL1 PE=2 SV=1	3345	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122083_c4_g1_i3:3-611(-)	B8LMX8	1.1e-36	TIR domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122083_c5_g3_i1:1-348(+)	A9NW11	2.13e-51	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122083_c5_g6_i2:1-417(+)	A9NW11	5.45e-58	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122083_c5_g6_i3:1-348(+)	A9NW11	4.35e-48	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122083_c5_g8_i1:3-608(+)	A9NW11	1.7e-50	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122085_c1_g1_i1:342-1457(+)	A0A223PIL1	0	Glycosyltransferase OS=Picea glauca OX=3330 PE=2 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122085_c1_g1_i3:342-1790(+)	A0A223PIL1	0	Glycosyltransferase OS=Picea glauca OX=3330 PE=2 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122085_c1_g1_i4:205-1302(+)	A0A223PIL1	0	Glycosyltransferase OS=Picea glauca OX=3330 PE=2 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122092_c0_g1_i1:639-2414(-)	B8LQX3	0	CRAL-TRIO domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122093_c4_g5_i5:3-629(-)	C0PRA7	1.2e-147	Laccase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122093_c4_g5_i7:243-1313(-)	C0PRA7	0	Laccase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122095_c2_g1_i6:3-830(+)	B8LR32	6.51e-149	NB-ARC domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122096_c0_g1_i1:1105-5673(+)	A0A200QAY7	0	Intron-binding protein OS=Macleaya cordata OX=56857 GN=BVC80_8349g6 PE=3 SV=1	56857	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122096_c0_g1_i2:832-5400(+)	A0A200QAY7	0	Intron-binding protein OS=Macleaya cordata OX=56857 GN=BVC80_8349g6 PE=3 SV=1	56857	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122097_c0_g1_i2:311-880(+)	K4PYU2	1.12e-64	GLOBIN domain-containing protein OS=Beta vulgaris OX=161934 PE=3 SV=1	161934	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122100_c0_g1_i1:730-2046(+)	A0A5B7ALG0	0	Putative solanesyl diphosphate synthase family protein OS=Davidia involucrata OX=16924 GN=Din_027073 PE=3 SV=1	16924	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122108_c1_g3_i1:369-767(-)	B8LQ36	6.48e-59	Pectate lyase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122108_c1_g3_i2:1-1296(-)	B8LQ36	0	Pectate lyase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122108_c1_g3_i3:3-1250(-)	B8LQ36	0	Pectate lyase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122108_c1_g3_i4:388-825(-)	A0A1J3JLX4	1.37e-50	Pectate lyase (Fragment) OS=Noccaea caerulescens OX=107243 GN=MP_TR15919_c0_g1_i1_g.45332 PE=3 SV=1	107243	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122109_c0_g1_i1:672-2471(+)	A0A0D6R0Z7	7.24e-135	Nodulin-like domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122109_c0_g1_i2:672-2498(+)	A0A0D6R0Z7	7.37e-135	Nodulin-like domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN122109_c0_g1_i3:672-1934(+)	A0A0D6R3M5	1.09e-94	Nodulin-like domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
